YEAR,MO,DY,PS,WS10M,WS50M,RH2M,QV2M,TS,T2M,T2M_MAX,T2M_MIN,WS2M,PRECTOTCORR
2005,9,20,101.13,1.34,2.33,85.69,17.88,26.32,26.21,30.7,23.23,0.7,0.99
2005,9,21,101.12,1.55,2.66,88.44,18.31,26.05,25.96,29.49,22.73,0.84,0.02
2005,9,22,101.1,1.81,3.25,83.25,17.88,27,26.71,31.29,22.65,0.98,0.01
2005,9,23,101.02,1.93,3.43,85.44,18.55,27.05,26.84,31.64,23,1.02,0.32
2005,9,24,100.95,1.81,3.34,87.69,18.62,26.51,26.37,30.42,23.08,0.95,1.13
2005,9,25,100.88,1.91,3.29,92.12,18.74,25.48,25.51,28.16,23.47,0.99,1.48
2005,9,26,100.93,1.69,3.01,90.75,18.25,25.44,25.37,28.19,23.03,0.87,1.03
2005,9,27,100.96,1.73,3.08,86.5,18.25,26.62,26.32,30.8,22.71,0.91,0.29
2005,9,28,100.96,1.35,2.48,88.25,18.62,26.36,26.23,29.56,23.19,0.68,0.88
2005,9,29,100.93,1.12,2.06,90.06,18.98,26.28,26.15,29.07,23.54,0.56,14.12
2005,9,30,100.94,1.3,2.3,85.19,18.92,27.46,27.16,31.51,23.51,0.7,2.72
2005,10,1,100.95,1.44,2.67,84.81,18.92,27.69,27.26,31.81,23.25,0.74,12.48
2005,10,2,100.88,2.02,3.56,85.19,18.55,27.16,26.83,31.5,23.51,1.1,1.1
2005,10,3,100.87,1.89,3.25,84.62,17.58,26.26,26.07,30.8,21.69,1.02,1.17
2005,10,4,100.92,1.72,3.05,84.69,17.88,26.62,26.36,30.79,22.07,0.91,3.24
2005,10,5,100.94,1.55,2.8,88.25,18.55,26.26,26.17,29.31,23.71,0.8,3.11
2005,10,6,100.94,1.38,2.55,90.81,18.8,25.94,25.87,28.82,23.65,0.68,1.18
2005,10,7,100.85,2.04,3.55,87.25,18.43,26.48,26.33,30.96,23.03,1.07,0.17
2005,10,8,100.71,2,3.62,85.38,18.37,26.73,26.62,31.33,22.63,1.03,0
2005,10,9,100.72,1.65,2.91,84.5,18.55,27.31,26.99,31.42,22.97,0.86,0.1
2005,10,10,100.74,2.08,3.62,83.94,18.37,27.27,26.99,32.07,22.69,1.11,0.04
2005,10,11,100.77,1.47,2.62,88.5,18.98,26.77,26.49,30.61,22.99,0.78,8.51
2005,10,12,100.75,1.27,2.49,88.88,19.53,27.19,26.89,30.83,23.97,0.66,5
2005,10,13,100.81,1.19,2.23,90.44,19.23,26.43,26.27,29.01,24.25,0.59,23.9
2005,10,14,100.76,1.15,1.79,86.5,19.41,27.43,27.24,30.69,24.19,0.63,8.9
2005,10,15,100.86,1.66,2.69,86.44,18.49,26.45,26.44,29.29,24.35,0.91,3.38
2005,10,16,100.89,1.69,3.02,91.19,19.04,26.02,26,28.86,23.75,0.9,18.79
2005,10,17,100.98,0.95,1.62,89.25,18.62,26.13,26.01,29.65,23.94,0.49,9.69
2005,10,18,100.89,1.1,1.72,87.25,18.62,26.46,26.4,29.66,23.64,0.6,5.79
2005,10,19,100.8,1.63,2.62,91.44,18.68,25.48,25.57,27.77,23.98,0.89,13.83
2005,10,20,100.81,1.72,2.77,89.88,18.37,25.74,25.64,28.83,22.89,0.95,9.56
2005,10,21,100.79,1.3,2.49,88.75,18.62,26.28,26.12,29.37,23.09,0.67,4.29
2005,10,22,100.82,1.47,2.55,90.25,18.86,26.08,26.02,29.13,23.9,0.79,1.87
2005,10,23,100.87,1.59,2.82,94.06,18.92,25.26,25.3,27.26,23.62,0.83,25.95
2005,10,24,100.9,1.68,2.93,91.56,19.1,26.01,25.95,28.97,23.43,0.88,19.45
2005,10,25,100.85,1.35,2.23,88.75,19.35,26.83,26.75,30.25,24,0.73,16.86
2005,10,26,100.85,1.56,2.59,92.12,19.17,25.91,25.92,28.57,24.11,0.82,6.65
2005,10,27,100.95,1.45,2.51,89.19,18.49,26.09,25.94,29.45,23.19,0.75,1.11
2005,10,28,100.88,0.88,1.52,82.38,18.55,27.76,27.46,31.93,23.5,0.43,0.52
2005,10,29,100.75,0.91,1.41,84.75,19.1,27.27,27.33,30.96,24.37,0.5,22.35
2005,10,30,100.76,1.66,2.97,86.62,19.35,27.48,27.23,31.35,24.07,0.91,4.34
2005,10,31,100.85,1.2,2.34,88.69,19.29,26.98,26.76,30.26,23.76,0.6,7.22
2005,11,1,100.88,1.24,2.3,91.38,19.1,26.16,26.01,29.03,23.9,0.64,2.88
2005,11,2,100.83,1.12,2.07,87.75,18.68,26.59,26.37,30.21,23.55,0.6,15.39
2005,11,3,100.8,1.47,2.66,94.5,19.47,25.7,25.68,27.67,24.15,0.78,14.58
2005,11,4,100.84,1.19,2.19,93,18.86,25.54,25.43,27.56,24.07,0.61,1.85
2005,11,5,100.86,0.84,1.45,85.19,18.68,27.15,26.96,30.98,23.6,0.42,5.8
2005,11,6,100.9,1.21,1.75,87.25,19.29,26.93,26.98,29.99,24.47,0.7,10.81
2005,11,7,100.93,1.6,2.61,89.31,19.65,26.81,26.9,30.04,24.95,0.88,1.3
2005,11,8,100.95,1.77,3.19,87.06,18.86,26.89,26.69,30.65,23.26,0.94,1.56
2005,11,9,101.01,1.57,2.68,90.31,18.68,25.91,25.87,28.79,23.9,0.84,1.4
2005,11,10,100.95,1.11,1.98,85.19,18.49,27.15,26.8,30.93,23.08,0.58,2.34
2005,11,11,100.83,1.02,1.51,83.94,19.1,27.47,27.51,30.8,24.32,0.6,24.49
2005,11,12,100.9,1.33,1.99,91,18.68,25.68,25.69,27.57,24.39,0.76,11.93
2005,11,13,100.86,0.73,1.12,91.19,18.74,25.62,25.69,27.83,23.9,0.43,13.08
2005,11,14,100.8,1.14,1.98,89.31,19.17,26.5,26.44,29.48,23.97,0.6,3.06
2005,11,15,100.7,1.37,2.38,87.06,19.23,27.17,27,30.51,23.7,0.73,1.91
2005,11,16,100.69,1.91,3.43,87.06,19.35,27.33,27.12,31.01,24.25,1.05,0.63
2005,11,17,100.77,1.77,3.07,89.31,18.98,26.31,26.28,29.49,23.59,0.94,12
2005,11,18,100.78,1.16,2.02,87.38,18.86,26.89,26.65,30.46,23.4,0.61,32.55
2005,11,19,100.71,1.31,2.39,89.38,19.35,26.89,26.62,30.27,23.71,0.7,8.45
2005,11,20,100.79,1.95,3.45,92.75,18.86,25.61,25.53,28.11,23.9,1.07,15.68
2005,11,21,100.82,1.26,2.14,90.06,18.49,25.8,25.72,28.48,23.26,0.66,5.39
2005,11,22,100.83,1.53,2.59,90.69,18.86,26.06,25.91,29.55,23.44,0.84,15.02
2005,11,23,100.79,1.02,1.67,86.75,18.68,26.53,26.53,29.73,23.42,0.57,10.84
2005,11,24,100.78,1.22,1.95,86.94,18.74,26.65,26.57,29.98,23.61,0.7,16.56
2005,11,25,100.77,1.34,2.2,93,18.74,25.19,25.3,26.92,23.9,0.74,17.53
2005,11,26,100.76,1.26,2.26,89.5,18.01,25.42,25.36,28.17,23.23,0.66,12.4
2005,11,27,100.78,1.53,2.7,88.19,18.13,25.88,25.73,29.42,22.58,0.8,3.03
2005,11,28,100.81,1.89,3.24,92.38,18.74,25.44,25.48,28.04,23.41,1,6.43
2005,11,29,100.67,2.07,3.62,94.69,18.92,25.11,25.14,27.37,23.46,1.1,7.38
2005,11,30,100.49,2.06,3.61,92.31,18.43,25.22,25.19,27.93,22.84,1.1,5.09
2005,12,1,100.53,1.73,3.16,93.44,18.74,25.23,25.24,27.5,23.19,0.91,8.58
2005,12,2,100.7,1.75,2.94,88.62,18.49,25.87,25.98,29.09,23.21,0.96,3.82
2005,12,3,100.69,1.12,1.84,81.62,17.76,26.64,26.76,30.23,22.59,0.65,0.47
2005,12,4,100.64,1.24,1.98,84.5,17.94,25.97,26.23,28.91,23.56,0.71,1.02
2005,12,5,100.69,0.96,1.52,83.38,18.25,26.86,26.83,30.52,22.74,0.51,0.42
2005,12,6,100.72,1.02,1.71,87.06,18.86,26.62,26.64,29.97,23.69,0.54,11.69
2005,12,7,100.73,0.71,1.21,93.5,19.47,25.83,25.84,27.6,24.56,0.37,32.81
2005,12,8,100.71,1,1.59,91.12,19.35,26.1,26.19,28.78,24.14,0.55,5.34
2005,12,9,100.62,1.27,2.32,90.06,19.04,26.3,26.15,29.48,23.57,0.65,16.48
2005,12,10,100.63,1.6,2.68,90.38,19.04,26.02,26.09,29.05,23.75,0.86,56.35
2005,12,11,100.67,1.68,2.64,89.56,18.98,26.13,26.15,29.13,23.04,0.96,25.79
2005,12,12,100.64,1.47,2.73,93,18.98,25.51,25.52,27.6,23.85,0.77,7.36
2005,12,13,100.56,1.77,3.23,90.56,19.17,26.27,26.18,29.48,23.37,0.96,5.46
2005,12,14,100.5,2.26,4.08,92.75,19.53,26.04,26.03,28.37,24.14,1.24,5.48
2005,12,15,100.59,2.16,3.69,92.81,18.62,25.24,25.26,27.05,23.85,1.15,0.86
2005,12,16,100.69,1.75,3.06,93.31,19.29,25.72,25.72,28.33,23.6,0.91,12.42
2005,12,17,100.71,1.98,3.55,92.94,19.41,25.98,25.97,28.55,24.03,1.06,5.33
2005,12,18,100.7,2.33,4.01,91.38,18.86,25.88,25.79,28.8,23.61,1.28,2.44
2005,12,19,100.66,2.15,3.78,93.62,19.17,25.61,25.59,28.33,23.5,1.15,27.82
2005,12,20,100.71,1.69,3.07,91.56,18.8,25.76,25.68,28.34,23.26,0.89,14.79
2005,12,21,100.84,1.5,2.6,92.44,19.17,25.68,25.83,27.83,24.33,0.81,9.09
2005,12,22,100.87,1.26,1.85,91.81,19.04,25.53,25.8,28.07,23.51,0.73,19.55
2005,12,23,100.88,1.44,2.44,91.94,18.68,25.44,25.48,27.98,23.67,0.77,2.93
2005,12,24,100.93,1.16,1.98,91.69,18.74,25.69,25.62,28.46,23.29,0.6,20.48
2005,12,25,100.93,1.49,2.5,89.94,18.68,26.01,25.9,29.16,23.11,0.79,10.19
2005,12,26,100.89,1.4,2.4,90.19,18.13,25.33,25.37,27.51,23.54,0.79,1.89
2005,12,27,100.89,2.03,3.49,92.44,19.1,25.71,25.76,28.49,23.3,1.08,7.75
2005,12,28,100.93,1.88,3.27,92.19,18.68,25.4,25.45,27.84,23.55,0.98,10.63
2005,12,29,100.94,1.77,3.2,92.56,18.74,25.48,25.46,28.19,23.1,0.93,38.15
2005,12,30,100.95,2.2,3.87,93.38,18.74,25.27,25.27,27.82,23.25,1.19,25.71
2005,12,31,100.97,1.69,3.01,93.44,18.74,25.3,25.29,27.65,23.62,0.89,21.56
2006,1,1,100.93,1.67,3.03,91.62,18.49,25.44,25.4,28.33,22.92,0.88,1.22
2006,1,2,100.8,1.48,2.56,91.75,18.37,25.12,25.23,27.56,23.23,0.77,0.97
2006,1,3,100.69,1.98,3.23,91.88,18.37,24.99,25.17,27.32,23.13,1.1,1.72
2006,1,4,100.68,1.72,2.72,94.12,19.04,25.24,25.35,27.37,23.28,0.91,8.4
2006,1,5,100.73,0.97,1.55,90.94,18.25,25.12,25.28,27.71,23.93,0.55,14.76
2006,1,6,100.69,1.53,2.51,89.94,18.49,25.73,25.72,29.03,23.44,0.88,10
2006,1,7,100.71,1.48,2.64,93.19,18.43,25.06,25.05,27.48,23.16,0.79,9.07
2006,1,8,100.72,1.7,2.84,93.62,18.68,25.08,25.14,27.23,23.6,0.9,19.99
2006,1,9,100.67,1.84,3.02,95.94,19.04,24.9,25.03,26.78,23.6,0.97,7.52
2006,1,10,100.66,1.65,2.91,94.31,19.1,25.36,25.37,27.83,23.28,0.85,2.75
2006,1,11,100.66,1.47,2.51,91.31,19.53,26.4,26.36,29.41,23.55,0.78,22.72
2006,1,12,100.77,2.15,3.77,92.25,19.1,25.9,25.83,28.85,23.94,1.18,4
2006,1,13,100.79,1.69,3.04,92.94,18.92,25.51,25.51,27.89,23.59,0.88,1.55
2006,1,14,100.72,2.18,3.81,93.44,19.35,25.78,25.79,28.65,23.6,1.16,6.32
2006,1,15,100.78,1.92,3.4,95.06,19.29,25.4,25.45,27.23,23.89,1.02,10.3
2006,1,16,100.79,2.05,3.75,94.75,19.04,25.24,25.28,27.55,23.52,1.09,12.55
2006,1,17,100.82,2.15,3.87,93.69,18.8,25.2,25.27,27.65,23.52,1.12,4.17
2006,1,18,100.83,1.88,3.44,94.62,18.86,25.07,25.15,27.12,23.71,0.98,6.26
2006,1,19,100.83,1.62,2.95,90.88,18.68,25.76,25.73,28.81,23.85,0.84,19.8
2006,1,20,100.8,1.27,2.33,92.25,18.92,25.69,25.65,28.66,23.56,0.65,8.78
2006,1,21,100.8,1.77,3.19,95.31,19.35,25.33,25.42,27.69,23.66,0.91,8.17
2006,1,22,100.69,2.14,3.91,94.81,19.35,25.42,25.49,27.52,23.83,1.12,13.99
2006,1,23,100.72,2.51,4.47,94.19,19.17,25.38,25.46,27.44,24.15,1.35,10.9
2006,1,24,100.86,2.28,4.09,94,18.68,25.08,25.11,27.3,23.95,1.23,3.35
2006,1,25,100.98,2.38,4.15,91.19,18.25,25.42,25.33,28.52,22.76,1.3,1.18
2006,1,26,100.93,2.53,4.31,92,18.68,25.57,25.52,28.52,23.6,1.38,0.83
2006,1,27,100.85,2.72,4.68,91.75,18.49,25.38,25.37,28.24,23.72,1.48,0.42
2006,1,28,100.77,2.9,4.93,90.69,18.92,26.01,25.98,29.4,23.4,1.56,0.74
2006,1,29,100.86,2.6,4.42,89.5,18.74,26.14,26.06,29.88,23.38,1.4,0.77
2006,1,30,100.96,2.52,4.28,90,18.55,25.94,25.84,29.65,23.23,1.35,0.61
2006,1,31,101.1,2.27,3.89,89.31,18.49,26.1,25.94,29.55,23.37,1.23,0.47
2006,2,1,101.06,1.52,2.62,85.94,18.43,26.58,26.58,30.62,23.23,0.84,0.1
2006,2,2,101.04,2.09,3.48,89,19.1,26.65,26.54,30.15,23.76,1.16,8.55
2006,2,3,101.04,2.21,3.93,90.44,19.23,26.43,26.34,29.69,23.69,1.19,4.99
2006,2,4,100.99,2.67,4.64,89.69,19.23,26.57,26.48,29.86,24,1.46,2.39
2006,2,5,100.87,2.88,4.97,91.19,19.17,26.12,26.12,29.34,24.11,1.58,18.32
2006,2,6,100.88,2.58,4.42,90.44,18.86,26.15,26.01,29.58,23.6,1.41,3.52
2006,2,7,100.94,1.8,3.12,92.38,19.1,25.8,25.8,28.36,23.67,0.97,5.5
2006,2,8,101,2.47,4.27,92.25,18.86,25.67,25.65,28.21,23.2,1.35,27.2
2006,2,9,101.03,2.33,4.05,92,19.23,25.97,26,28.85,23.78,1.23,5.21
2006,2,10,100.9,1.88,3.05,90.25,19.29,26.2,26.34,29.15,23.84,1.03,58.5
2006,2,11,100.92,1.17,1.91,92.56,18.62,25.26,25.35,27.69,23.74,0.63,15.5
2006,2,12,100.86,1.2,2.09,86.94,18.68,26.78,26.55,30.29,22.44,0.62,18.23
2006,2,13,100.81,1.34,2.48,90.75,19.71,26.66,26.62,29.55,24.32,0.67,5.63
2006,2,14,100.78,2.05,3.56,89.38,19.59,27.08,26.86,30.85,24.43,1.11,0.11
2006,2,15,100.79,1.8,3.06,88.56,19.17,26.87,26.62,30.65,23.48,0.97,2.82
2006,2,16,100.82,1.73,3.12,89.06,19.23,26.73,26.58,30.19,23.76,0.91,0.24
2006,2,17,100.83,1.47,2.79,85.69,18.86,27.37,27.01,31.45,23.53,0.75,0.12
2006,2,18,100.8,1.95,3.4,90.31,19.53,26.75,26.57,29.98,23.73,1.05,10.96
2006,2,19,100.75,1.55,2.87,91.38,19.29,26.22,26.13,28.78,24.21,0.82,11.45
2006,2,20,100.73,1.91,3.27,91.38,19.29,26.15,26.14,29.02,23.69,1.02,1.94
2006,2,21,100.63,2.42,4.2,92.94,19.59,26.07,26.06,28.5,24.19,1.3,7.7
2006,2,22,100.59,2.02,3.53,92.19,19.59,26.29,26.23,29.58,24,1.09,18.94
2006,2,23,100.54,2.36,4.04,90.06,19.47,26.66,26.52,30.18,23.25,1.28,1.05
2006,2,24,100.53,1.89,3.41,95.44,19.96,25.83,25.87,27.76,24.48,0.99,18.97
2006,2,25,100.57,2.48,4.3,93,19.47,25.98,25.97,28.73,24.07,1.34,11.75
2006,2,26,100.68,2.26,3.87,93.38,18.98,25.37,25.46,27.41,24.07,1.21,3.39
2006,2,27,100.74,1.94,3.4,93.06,19.59,26.05,26.05,29,23.44,1.04,45.17
2006,2,28,100.78,2.12,3.8,93.56,19.29,25.69,25.73,27.63,24.21,1.12,7.59
2006,3,1,100.87,1.93,3.38,92.62,19.17,25.77,25.82,28.6,23.57,1,1.18
2006,3,2,100.88,2.27,4.02,92,19.17,25.85,25.94,28.98,23.73,1.18,11.45
2006,3,3,100.9,2.24,3.95,88.69,18.74,26.37,26.28,30.26,23.48,1.2,3.03
2006,3,4,100.96,2.5,4.21,89.62,18.8,26.24,26.11,29.81,23.3,1.34,0.82
2006,3,5,101.01,1.53,2.62,89.62,19.1,26.55,26.39,29.96,23.22,0.81,26.33
2006,3,6,100.98,1.62,2.69,93.19,18.98,25.51,25.57,27.61,23.76,0.86,2.88
2006,3,7,100.94,1.96,3.42,91,18.74,25.79,25.76,28.99,23.33,1.02,0
2006,3,8,100.95,1.91,3.38,89,18.92,26.4,26.32,29.92,22.97,1.01,4.32
2006,3,9,101.01,1.14,2.09,88.88,18.86,26.36,26.33,29.93,23.58,0.58,5.01
2006,3,10,100.93,1.48,2.84,89.75,19.23,26.59,26.46,29.51,24.04,0.77,4.29
2006,3,11,100.76,1.7,3.05,90.62,19.53,26.61,26.5,29.84,23.82,0.89,12.27
2006,3,12,100.74,0.88,1.4,93.31,18.92,25.23,25.38,27.37,23.6,0.48,9.8
2006,3,13,100.81,1.54,2.45,89.19,18.49,25.73,25.81,29.48,22.21,0.86,19.38
2006,3,14,100.93,1.04,1.52,83.75,18.13,26.05,26.61,28.88,24.02,0.61,8.56
2006,3,15,100.84,2.02,3.41,90.19,18.92,26,26.03,29.18,23.26,1.08,2.28
2006,3,16,100.65,1.98,3.38,88.56,18.92,26.32,26.36,29.81,23.67,1.09,0.62
2006,3,17,100.61,1.92,3.49,90.19,19.47,26.55,26.51,29.83,23.66,1.01,1.33
2006,3,18,100.58,1.73,3.16,90.25,19.65,26.86,26.68,30.11,24.03,0.93,78.1
2006,3,19,100.65,1.86,3.38,92.5,18.86,25.53,25.51,27.98,24.22,1,35.47
2006,3,20,100.64,1.48,2.66,91.81,18.8,25.68,25.58,28.48,23.06,0.77,7.15
2006,3,21,100.59,1.42,2.65,89.81,18.92,26.26,26.12,29.46,23.42,0.73,7.28
2006,3,22,100.47,2.02,3.51,93,19.47,25.98,25.9,28.55,23.79,1.09,34.01
2006,3,23,100.45,2.11,3.85,93.19,19.29,25.74,25.74,27.93,24.44,1.13,30.82
2006,3,24,100.52,1.98,3.52,92.31,19.47,26.05,26.08,28.66,24.03,1.05,3.64
2006,3,25,100.63,2.02,3.58,93.06,19.78,26.15,26.21,28.64,24.61,1.04,0.94
2006,3,26,100.69,1.6,2.92,92,20.14,26.81,26.73,29.95,24.17,0.83,46.1
2006,3,27,100.73,1.33,2.33,94.12,19.59,25.75,25.86,27.9,24.62,0.68,24.63
2006,3,28,100.83,1.9,3.41,92.81,18.98,25.62,25.62,28.34,23.41,1.01,10.06
2006,3,29,100.84,1.59,2.79,90.19,19.17,26.24,26.25,29.47,23.46,0.82,8.09
2006,3,30,100.87,1.63,3.09,92.31,19.47,26.1,26.12,28.95,24.08,0.83,2.62
2006,3,31,100.87,1.49,2.82,91.44,19.35,26.22,26.19,29.03,23.9,0.76,7.42
2006,4,1,100.94,1.62,2.73,88.38,18.19,25.62,25.76,28.69,22.8,0.93,2.92
2006,4,2,100.89,1.4,2.37,88.62,18.74,26.08,26.22,29.39,23.6,0.77,2.51
2006,4,3,100.84,1.48,2.53,89.94,18.98,26.05,26.15,29.07,23.8,0.74,0.79
2006,4,4,100.81,1.66,2.9,92.62,19.23,25.69,25.8,28.15,23.8,0.86,2.88
2006,4,5,100.8,1.67,3.06,91.44,19.35,26.12,26.2,29.11,23.69,0.84,2.17
2006,4,6,100.73,1.32,2.08,90.5,19.71,26.46,26.65,29.47,23.86,0.71,15.06
2006,4,7,100.72,1.01,1.56,91.88,18.92,25.41,25.66,27.01,24.43,0.57,14.75
2006,4,8,100.71,0.81,1.17,87.19,18.62,26.1,26.33,29.41,23.91,0.48,12.32
2006,4,9,100.72,1.27,2.12,88.31,19.23,26.71,26.65,29.83,23.34,0.68,25.79
2006,4,10,100.79,0.95,1.64,89.44,19.65,26.72,26.83,29.37,24.38,0.5,6.41
2006,4,11,100.74,0.88,1.46,88.12,19.1,26.41,26.62,29.36,24.24,0.47,3.71
2006,4,12,100.67,0.85,1.57,89.31,19.04,26.24,26.3,29.07,23.82,0.42,83.91
2006,4,13,100.76,1.41,2.35,93.62,18.8,25.18,25.26,27.13,23.9,0.75,39.49
2006,4,14,100.84,0.84,1.27,88.94,18.25,25.47,25.68,28.44,23.22,0.47,30.97
2006,4,15,100.84,0.93,1.84,88.56,18.74,26.56,26.23,29.83,22.88,0.47,13.95
2006,4,16,100.68,0.84,1.69,87.06,19.17,27.15,26.97,30.82,24.3,0.43,4.61
2006,4,17,100.72,1.59,2.91,91.56,19.41,26.31,26.19,29.05,24.01,0.85,31.45
2006,4,18,100.77,1.15,1.73,87.94,19.29,26.72,26.79,29.69,23.63,0.65,16.3
2006,4,19,100.81,1.02,1.73,89.06,19.35,26.5,26.64,29.17,24.37,0.55,4.78
2006,4,20,100.8,0.88,1.3,88.75,19.35,26.44,26.66,29.05,24.91,0.5,2.58
2006,4,21,100.67,1.21,1.85,92.19,19.35,25.74,25.99,27.62,24.27,0.66,12.43
2006,4,22,100.64,1.43,2.41,91.94,19.59,26.16,26.24,28.99,24.44,0.79,7.59
2006,4,23,100.67,0.99,1.47,87.5,19.35,26.94,26.94,30.19,23.92,0.56,9.45
2006,4,24,100.72,1.22,1.98,88.88,19.41,26.42,26.71,28.71,24.48,0.7,7.05
2006,4,25,100.71,0.78,1.24,89.06,19.35,26.39,26.6,29.24,24.06,0.43,11.81
2006,4,26,100.76,1.05,1.78,89.12,19.17,26.3,26.49,29.37,24.2,0.57,1.23
2006,4,27,100.83,1.25,2.16,88.81,19.29,26.61,26.62,29.57,23.97,0.66,1.54
2006,4,28,100.78,1.13,1.93,87.81,19.23,26.71,26.79,29.62,24.05,0.6,0.22
2006,4,29,100.76,1.33,2.49,88.19,19.71,27.41,27.18,31.05,23.68,0.67,4.95
2006,4,30,100.81,1.34,2.39,89.94,19.96,27.07,27.04,29.96,24.44,0.69,1.52
2006,5,1,100.85,1.15,1.91,91.38,19.71,26.34,26.48,28.49,24.49,0.61,0.04
2006,5,2,100.88,1.19,1.84,88.31,19.1,26.23,26.56,28.91,24.1,0.67,5.55
2006,5,3,100.84,0.91,1.63,85.62,19.04,26.92,27.1,30.76,24.35,0.51,4.76
2006,5,4,100.91,1.07,1.83,89.06,19.65,26.85,26.91,29.75,24.54,0.57,4.31
2006,5,5,100.95,1.26,2.3,91.06,19.59,26.51,26.49,29.23,23.83,0.63,44.72
2006,5,6,100.94,1.25,2.2,92.5,19.35,26.1,26.03,28.74,24.26,0.65,19.72
2006,5,7,100.83,1.09,1.74,88.06,19.29,26.69,26.8,29.82,24.07,0.62,21.09
2006,5,8,100.82,1.37,2.37,92,18.98,25.52,25.7,27.41,24.03,0.72,3.76
2006,5,9,100.77,1.04,1.74,85.94,18.68,26.8,26.71,31.06,22.31,0.51,1.54
2006,5,10,100.73,1.2,1.94,90.38,19.59,26.37,26.55,29.83,24.08,0.66,6.93
2006,5,11,100.83,0.91,1.48,83.69,18.49,26.97,27.06,31.21,22.75,0.5,4.15
2006,5,12,100.88,0.8,1.23,85.44,19.35,27.21,27.36,30.33,24.15,0.43,0.9
2006,5,13,100.85,1.17,1.87,88.94,19.65,26.7,26.94,29.29,24.7,0.65,2.54
2006,5,14,100.83,1.32,2.13,91.12,19.29,25.98,26.16,28.3,24.1,0.71,0.96
2006,5,15,100.81,1.73,3.12,87.44,18.31,26.12,26.03,29.59,23.05,0.9,0.14
2006,5,16,100.87,1.93,3.43,87.69,17.88,25.78,25.65,29.76,22.69,1.01,0
2006,5,17,100.85,1.96,3.51,89.19,18.43,25.98,25.85,30.5,21.8,1.04,9.3
2006,5,18,100.8,1.87,3.45,90.62,18.86,26.05,25.92,30.17,22.53,0.98,11.77
2006,5,19,100.77,2.12,3.66,90.44,19.1,26.23,26.17,29.76,23.14,1.13,14.13
2006,5,20,100.76,1.19,2.02,88.81,19.29,26.76,26.68,30.15,23.56,0.62,1.42
2006,5,21,100.88,1.12,1.82,92.75,18.86,25.46,25.51,27.56,24.05,0.58,2.16
2006,5,22,100.88,0.95,1.52,86.62,18.43,26.52,26.39,30.01,23.21,0.5,0.22
2006,5,23,100.82,1.23,2.24,90.5,18.68,25.9,25.77,28.88,23.53,0.61,1.1
2006,5,24,100.71,1.29,2.14,88.75,18.62,26.15,26.08,29.22,23.37,0.66,0.43
2006,5,25,100.75,1.05,1.58,87.88,19.23,26.51,26.72,29.47,24.4,0.59,1.28
2006,5,26,100.88,1.23,2.23,88.81,19.41,26.94,26.8,30.19,23.94,0.62,0.83
2006,5,27,100.95,0.73,1.05,90.38,19.53,26.4,26.54,28.83,24.8,0.44,0.7
2006,5,28,100.87,0.75,1.25,92.44,19.1,25.58,25.76,27.62,23.94,0.4,15.8
2006,5,29,100.82,1.29,2.23,91.81,18.8,25.55,25.63,28.12,23.5,0.69,2.45
2006,5,30,100.83,1.34,2.34,89.56,18.86,26.19,26.14,29.32,23.27,0.68,0.07
2006,5,31,100.88,1.17,2.05,88.06,18.86,26.58,26.47,29.84,23.2,0.57,0.64
2006,6,1,100.92,1.15,1.9,89.56,19.1,26.19,26.35,28.87,24.51,0.61,7.73
2006,6,2,100.95,0.8,1.41,84.62,18.37,26.21,26.72,29.41,24.05,0.44,38.36
2006,6,3,100.9,1.59,2.7,89.94,18.68,25.78,25.87,29.06,22.97,0.87,3.18
2006,6,4,100.91,1.66,2.99,90.81,18.68,25.83,25.74,28.81,23.27,0.86,4.16
2006,6,5,100.97,1.42,2.65,92.31,18.55,25.34,25.34,27.87,23.55,0.71,1.89
2006,6,6,100.94,1.55,2.8,91.19,18.49,25.61,25.54,28.93,22.4,0.8,2.9
2006,6,7,100.96,1.56,2.84,94.69,18.74,24.96,25.03,27,23.71,0.78,3.4
2006,6,8,100.94,1.27,2.24,92.56,18.62,25.26,25.31,28.01,23.28,0.63,2.57
2006,6,9,100.94,1.52,2.59,90.62,18.37,25.37,25.51,28.12,23.33,0.79,0.6
2006,6,10,100.97,1.53,2.7,86.5,17.52,25.72,25.62,29.69,22.2,0.76,0.01
2006,6,11,101.01,1.19,2.09,85.25,17.76,26.13,26.08,30.12,22.24,0.59,0.04
2006,6,12,100.9,1.59,2.88,89.5,18.07,25.48,25.43,28.4,22.96,0.82,0.12
2006,6,13,100.78,1.5,2.68,88.75,18.49,26.14,25.99,29.74,22.57,0.77,0.12
2006,6,14,100.79,1.14,2.1,88.94,18.74,26.3,26.16,29.57,22.86,0.55,1.31
2006,6,15,100.86,1.47,2.64,94.62,19.23,25.36,25.46,27.73,24.01,0.73,1.64
2006,6,16,100.89,1.43,2.41,89.88,18.49,25.67,25.75,28.83,23.31,0.77,0.72
2006,6,17,100.78,1.93,3.36,88.94,18.62,26.18,26.05,29.81,23.08,1.02,0.57
2006,6,18,100.62,1.74,3.14,89.5,18.49,25.94,25.79,29.54,22.39,0.92,3.82
2006,6,19,100.64,1.83,3.36,89,18.8,26.3,26.16,29.8,23.52,0.98,1.53
2006,6,20,100.68,1.24,2.28,92.25,19.1,25.8,25.79,28.15,23.58,0.62,7.27
